round,cluster_id,accuracy,samples
0,0,0.2871,303
0,1,0.4130,339
0,2,0.1282,702
0,3,0.1090,321
0,4,0.0717,1004
0,5,0.1081,74
0,6,0.1766,521
0,7,0.2844,109
0,8,0.5020,251
0,9,0.0070,856
0,10,0.1883,738
0,11,0.0970,134
0,12,0.3128,195
0,13,0.0233,946
0,14,0.0762,604
0,15,0.7153,678
0,16,0.5126,870
0,17,0.2032,566
0,18,0.0063,789
1,0,0.3102,303
1,1,0.4130,339
1,2,0.1624,702
1,3,0.0561,321
1,4,0.0717,1004
1,5,0.0541,74
1,6,0.2649,521
1,7,0.2752,109
1,8,0.4980,251
1,9,0.0035,856
1,10,0.2412,738
1,11,0.1045,134
1,12,0.2205,195
1,13,0.0190,946
1,14,0.0513,604
1,15,0.7640,678
1,16,0.4540,870
1,17,0.2244,566
1,18,0.0025,789
2,0,0.4527,1173
2,1,0.3156,339
2,2,0.0679,574
2,3,0.1620,321
2,4,0.0557,1132
2,5,0.1216,74
2,6,0.4397,630
2,8,0.2032,251
2,9,0.0023,856
2,10,0.2195,738
2,11,0.0597,134
2,12,0.1744,195
2,13,0.0423,946
2,14,0.0298,604
2,15,0.7699,678
2,17,0.1696,566
2,18,0.0013,789
3,0,0.4254,1173
3,1,0.3127,339
3,2,0.0697,574
3,3,0.1526,321
3,4,0.0583,1132
3,5,0.0811,74
3,6,0.4968,630
3,8,0.1753,251
3,9,0.0023,856
3,10,0.2480,738
3,11,0.0522,134
3,12,0.1436,195
3,13,0.0370,946
3,14,0.0050,604
3,15,0.7699,678
3,17,0.2102,566
3,18,0.0013,789
4,0,0.4015,1173
4,1,0.3009,339
4,2,0.1994,953
4,3,0.1526,321
4,4,0.0485,1793
4,5,0.0405,74
4,6,0.5701,521
4,9,0.0023,856
4,10,0.2751,738
4,11,0.0746,134
4,12,0.1179,195
4,13,0.0254,946
4,14,0.0033,604
4,15,0.7699,678
4,17,0.2615,566
4,19,0.2844,109
5,0,0.3836,1173
5,1,0.3009,339
5,2,0.1815,953
5,3,0.1713,321
5,4,0.0418,1793
5,5,0.0405,74
5,6,0.6008,521
5,9,0.0023,856
5,10,0.2886,738
5,11,0.0672,134
5,12,0.1026,195
5,13,0.0243,946
5,14,0.0033,604
5,15,0.7714,678
5,17,0.2986,566
5,19,0.2569,109
6,0,0.3640,1173
6,1,0.2950,339
6,2,0.1962,953
6,3,0.1558,321
6,4,0.0452,1793
6,5,0.0135,74
6,6,0.5714,630
6,9,0.0035,856
6,10,0.2778,738
6,11,0.1045,134
6,12,0.0718,195
6,13,0.0169,946
6,14,0.0033,604
6,15,0.7714,678
6,17,0.3428,566
7,0,0.3478,1173
7,1,0.2950,339
7,2,0.1826,953
7,3,0.1558,321
7,4,0.0480,1793
7,5,0.0135,74
7,6,0.5762,630
7,9,0.0035,856
7,10,0.2764,738
7,11,0.0821,134
7,12,0.0615,195
7,13,0.0137,946
7,14,0.0033,604
7,15,0.7714,678
7,17,0.3622,566
8,0,0.3333,1173
8,1,0.2832,339
8,2,0.1510,702
8,3,0.1340,321
8,4,0.0916,1004
8,5,0.0135,74
8,6,0.5889,630
8,9,0.0035,856
8,10,0.2696,738
8,11,0.3662,385
8,12,0.0462,195
8,13,0.0085,946
8,14,0.0033,604
8,15,0.7714,678
8,17,0.3922,566
8,18,0.0000,789
9,0,0.3282,1173
9,1,0.2832,339
9,2,0.1425,702
9,3,0.1340,321
9,4,0.1155,1004
9,5,0.0135,74
9,6,0.5889,630
9,9,0.0035,856
9,10,0.2669,738
9,11,0.3610,385
9,12,0.0462,195
9,13,0.0074,946
9,14,0.0033,604
9,15,0.7714,678
9,17,0.3958,566
9,18,0.0000,789
10,0,0.3214,1173
10,1,0.2891,339
10,2,0.1481,702
10,3,0.1371,321
10,4,0.0714,1793
10,5,0.0135,74
10,6,0.5857,630
10,9,0.0035,856
10,10,0.2642,738
10,11,0.1343,134
10,12,0.0462,195
10,13,0.0074,946
10,14,0.0033,604
10,15,0.7699,678
10,17,0.4081,566
10,19,0.5020,251
11,0,0.3205,1173
11,1,0.2891,339
11,2,0.1496,702
11,3,0.1371,321
11,4,0.0809,1793
11,5,0.0000,74
11,6,0.5873,630
11,9,0.0035,856
11,10,0.2642,738
11,11,0.1269,134
11,12,0.0513,195
11,13,0.0053,946
11,14,0.0033,604
11,15,0.7699,678
11,17,0.4117,566
11,19,0.4382,251
12,0,0.3171,1173
12,1,0.2861,339
12,2,0.1413,1132
12,3,0.1246,321
12,4,0.0000,789
12,5,0.0135,74
12,6,0.5921,630
12,9,0.0035,856
12,10,0.2588,738
12,11,0.1194,134
12,12,0.0513,195
12,13,0.0053,946
12,14,0.0050,604
12,15,0.7699,678
12,17,0.4223,566
12,19,0.3984,251
12,20,0.0610,574
13,0,0.3154,1173
13,1,0.2832,339
13,2,0.1555,1132
13,3,0.1184,321
13,4,0.0000,789
13,5,0.0135,74
13,6,0.5905,630
13,9,0.0035,856
13,10,0.2588,738
13,11,0.1045,134
13,12,0.0462,195
13,13,0.0053,946
13,14,0.0050,604
13,15,0.7699,678
13,17,0.4240,566
13,19,0.3028,251
13,20,0.0523,574
14,0,0.3163,1173
14,1,0.2714,339
14,2,0.1952,1004
14,3,0.1090,321
14,4,0.0013,789
14,5,0.0135,74
14,6,0.5873,630
14,9,0.0035,856
14,10,0.2588,738
14,11,0.0970,134
14,12,0.0462,195
14,13,0.0063,946
14,14,0.0050,604
14,15,0.7699,678
14,17,0.4346,566
14,19,0.1805,953
15,0,0.3171,1173
15,1,0.2714,339
15,2,0.1853,1004
15,3,0.1277,321
15,4,0.0013,789
15,5,0.0135,74
15,6,0.5873,630
15,9,0.0035,856
15,10,0.2588,738
15,11,0.0821,134
15,12,0.0513,195
15,13,0.0063,946
15,14,0.0050,604
15,15,0.7699,678
15,17,0.4346,566
15,19,0.1742,953
16,0,0.3188,1173
16,1,0.2773,339
16,2,0.0965,1793
16,3,0.1090,321
16,5,0.0135,74
16,6,0.5857,630
16,9,0.0047,856
16,10,0.2588,738
16,11,0.0821,134
16,12,0.0564,195
16,13,0.0063,946
16,14,0.0050,604
16,15,0.7684,678
16,17,0.4329,566
16,19,0.1710,953
17,0,0.3188,1173
17,1,0.2773,339
17,2,0.1009,1793
17,3,0.1215,321
17,5,0.0270,74
17,6,0.5841,630
17,9,0.0047,856
17,10,0.2588,738
17,11,0.0896,134
17,12,0.0615,195
17,13,0.0063,946
17,14,0.0050,604
17,15,0.7670,678
17,17,0.4329,566
17,19,0.1700,953
18,0,0.3214,1173
18,1,0.2773,339
18,2,0.1625,1132
18,3,0.1184,321
18,5,0.0270,74
18,6,0.5841,630
18,9,0.0047,856
18,10,0.2534,738
18,11,0.0746,134
18,12,0.0667,195
18,13,0.0063,946
18,14,0.0066,604
18,15,0.7670,678
18,17,0.4382,566
18,19,0.1912,251
18,20,0.0013,789
18,21,0.0767,574
19,0,0.3248,1173
19,1,0.2714,339
19,2,0.1776,1132
19,3,0.1246,321
19,5,0.0270,74
19,6,0.5810,630
19,9,0.0047,856
19,10,0.2534,738
19,11,0.0746,134
19,12,0.0667,195
19,13,0.0074,946
19,14,0.0066,604
19,15,0.7670,678
19,17,0.4311,566
19,19,0.1753,251
19,20,0.0013,789
19,21,0.0714,574
20,0,0.3291,1173
20,1,0.2743,339
20,2,0.4094,513
20,3,0.1246,321
20,5,0.0135,74
20,6,0.5810,630
20,9,0.0047,856
20,10,0.2520,738
20,12,0.0718,195
20,13,0.0074,946
20,14,0.0099,604
20,15,0.7670,678
20,17,0.4346,566
20,20,0.1299,1793
20,21,0.0592,574
21,0,0.3299,1173
21,1,0.2743,339
21,2,0.4035,513
21,3,0.1184,321
21,5,0.0135,74
21,6,0.5825,630
21,9,0.0047,856
21,10,0.2520,738
21,12,0.0821,195
21,13,0.0074,946
21,14,0.0116,604
21,15,0.7670,678
21,17,0.4311,566
21,20,0.1171,1793
21,21,0.0575,574
22,0,0.3299,1173
22,1,0.2684,339
22,2,0.4861,251
22,3,0.1340,321
22,5,0.0135,74
22,6,0.5825,630
22,9,0.0047,856
22,10,0.2520,738
22,12,0.0821,195
22,13,0.0053,946
22,14,0.0149,604
22,15,0.7655,678
22,17,0.4258,566
22,20,0.1227,1793
22,21,0.1595,702
22,22,0.1642,134
23,0,0.3342,1173
23,1,0.2684,339
23,2,0.3705,251
23,3,0.1340,321
23,5,0.0135,74
23,6,0.5794,630
23,9,0.0047,856
23,10,0.2520,738
23,12,0.0872,195
23,13,0.0053,946
23,14,0.0149,604
23,15,0.7670,678
23,17,0.4258,566
23,20,0.1272,1793
