round,cluster_id,accuracy,samples
0,0,0.3201,303
0,1,0.3894,339
0,2,0.1216,74
0,3,0.1250,128
0,4,0.0588,1004
0,5,0.1620,321
0,6,0.1459,521
0,7,0.3853,109
0,8,0.4980,251
0,9,0.0047,856
0,10,0.1816,738
0,11,0.1119,134
0,12,0.3231,195
0,13,0.0264,946
0,14,0.0828,604
0,15,0.6903,678
0,16,0.5034,870
0,17,0.1943,566
0,18,0.0038,789
0,19,0.1429,574
1,0,0.3465,303
1,1,0.3894,339
1,2,0.0811,74
1,3,0.3281,128
1,4,0.0588,1004
1,5,0.0997,321
1,6,0.2322,521
1,7,0.3303,109
1,8,0.5020,251
1,9,0.0023,856
1,10,0.2222,738
1,11,0.1119,134
1,12,0.2718,195
1,13,0.0222,946
1,14,0.0596,604
1,15,0.7640,678
1,16,0.4575,870
1,17,0.2014,566
1,18,0.0025,789
1,19,0.1446,574
2,0,0.4561,1173
2,1,0.2920,339
2,2,0.1757,74
2,3,0.0371,1132
2,5,0.2430,321
2,6,0.3651,630
2,8,0.1793,251
2,9,0.0012,856
2,10,0.1680,738
2,11,0.0821,134
2,12,0.1590,195
2,13,0.0381,946
2,14,0.0579,604
2,15,0.7699,678
2,17,0.1007,566
2,18,0.0025,789
2,19,0.0679,574
3,0,0.4382,1173
3,1,0.2920,339
3,2,0.1486,74
3,3,0.0371,1132
3,5,0.2305,321
3,6,0.4460,630
3,8,0.1793,251
3,9,0.0012,856
3,10,0.2060,738
3,11,0.0821,134
3,12,0.1436,195
3,13,0.0349,946
3,14,0.0348,604
3,15,0.7699,678
3,17,0.1360,566
3,18,0.0051,789
3,19,0.0662,574
4,0,0.4118,1173
4,1,0.2684,339
4,2,0.1622,74
4,3,0.0262,1793
4,5,0.2399,321
4,6,0.5048,521
4,8,0.1857,953
4,9,0.0012,856
4,10,0.2263,738
4,11,0.0970,134
4,12,0.1487,195
4,13,0.0317,946
4,14,0.0099,604
4,15,0.7714,678
4,17,0.1855,566
4,20,0.2936,109
5,0,0.3964,1173
5,1,0.2684,339
5,2,0.0946,74
5,3,0.0273,1793
5,5,0.2150,321
5,6,0.5374,521
5,8,0.1878,953
5,9,0.0012,856
5,10,0.2425,738
5,11,0.0970,134
5,12,0.1128,195
5,13,0.0317,946
5,14,0.0099,604
5,15,0.7714,678
5,17,0.2049,566
5,20,0.2661,109
6,0,0.3845,1173
6,1,0.2684,339
6,2,0.0676,74
6,3,0.0251,1793
6,5,0.1963,321
6,6,0.5317,630
6,8,0.2225,953
6,9,0.0012,856
6,10,0.2398,738
6,11,0.1119,134
6,12,0.0974,195
6,13,0.0296,946
6,14,0.0083,604
6,15,0.7714,678
6,17,0.2633,566
7,0,0.3683,1173
7,1,0.2684,339
7,2,0.0676,74
7,3,0.0245,1793
7,5,0.2056,321
7,6,0.5413,630
7,8,0.2193,953
7,9,0.0012,856
7,10,0.2425,738
7,11,0.1194,134
7,12,0.0718,195
7,13,0.0285,946
7,14,0.0099,604
7,15,0.7729,678
7,17,0.2968,566
8,0,0.3512,1173
8,1,0.2684,339
8,2,0.0541,74
8,3,0.0488,1004
8,5,0.2087,321
8,6,0.5492,630
8,8,0.1838,702
8,9,0.0012,856
8,10,0.2331,738
8,11,0.3818,385
8,12,0.0615,195
8,13,0.0254,946
8,14,0.0099,604
8,15,0.7699,678
8,17,0.3198,566
8,18,0.0013,789
9,0,0.3367,1173
9,1,0.2684,339
9,2,0.0541,74
9,3,0.0538,1004
9,5,0.2056,321
9,6,0.5571,630
9,8,0.1823,702
9,9,0.0012,856
9,10,0.2331,738
9,11,0.3766,385
9,12,0.0615,195
9,13,0.0254,946
9,14,0.0099,604
9,15,0.7729,678
9,17,0.3445,566
9,18,0.0013,789
10,0,0.3325,1173
10,1,0.2596,339
10,2,0.0541,74
10,3,0.0340,1793
10,5,0.2212,321
10,6,0.5683,630
10,8,0.1909,702
10,9,0.0012,856
10,10,0.2358,738
10,11,0.3974,385
10,12,0.0564,195
10,13,0.0317,946
10,14,0.0099,604
10,15,0.7699,678
10,17,0.3622,566
11,0,0.3308,1173
11,1,0.2596,339
11,2,0.0270,74
11,3,0.0346,1793
11,5,0.2243,321
11,6,0.5714,630
11,8,0.1823,702
11,9,0.0012,856
11,10,0.2344,738
11,11,0.3948,385
11,12,0.0564,195
11,13,0.0307,946
11,14,0.0132,604
11,15,0.7684,678
11,17,0.3728,566
12,0,0.3257,1173
12,1,0.2507,339
12,2,0.0270,74
12,3,0.0238,923
12,5,0.2430,321
12,6,0.5698,630
12,8,0.0459,1132
12,9,0.0012,856
12,10,0.2331,738
12,11,0.5418,251
12,12,0.0615,195
12,13,0.0349,946
12,14,0.0149,604
12,15,0.7684,678
12,17,0.3834,566
12,18,0.1289,574
13,0,0.3316,1173
13,1,0.2507,339
13,2,0.0270,74
13,3,0.0238,923
13,5,0.2586,321
13,6,0.5683,630
13,8,0.0486,1132
13,9,0.0012,856
13,10,0.2331,738
13,11,0.5060,251
13,12,0.0718,195
13,13,0.0359,946
13,14,0.0149,604
13,15,0.7684,678
13,17,0.3922,566
13,18,0.1185,574
14,0,0.3299,1173
14,1,0.2507,339
14,2,0.0270,74
14,3,0.1493,134
14,5,0.2586,321
14,6,0.5714,630
14,8,0.0647,1004
14,9,0.0012,856
14,10,0.2290,738
14,11,0.2718,953
14,12,0.0718,195
14,13,0.0349,946
14,14,0.0166,604
14,15,0.7699,678
14,17,0.4046,566
14,19,0.0038,789
15,0,0.3308,1173
15,1,0.2478,339
15,2,0.0270,74
15,3,0.1418,134
15,5,0.2710,321
15,6,0.5698,630
15,8,0.0787,1004
15,9,0.0012,856
15,10,0.2290,738
15,11,0.2665,953
15,12,0.0821,195
15,13,0.0349,946
15,14,0.0182,604
15,15,0.7684,678
15,17,0.3993,566
15,19,0.0038,789
16,0,0.3367,1173
16,1,0.2478,339
16,2,0.0270,74
16,3,0.1343,134
16,5,0.2773,321
16,6,0.5683,630
16,8,0.0429,1793
16,9,0.0012,856
16,10,0.2290,738
16,11,0.4380,379
16,12,0.0821,195
16,13,0.0359,946
16,14,0.0281,604
16,15,0.7684,678
16,17,0.4028,566
16,20,0.1446,574
17,0,0.3410,1173
17,1,0.2478,339
17,2,0.0270,74
17,3,0.1343,134
17,5,0.2804,321
17,6,0.5714,630
17,8,0.0480,1793
17,9,0.0012,856
17,10,0.2263,738
17,11,0.4406,379
17,12,0.0821,195
17,13,0.0359,946
17,14,0.0298,604
17,15,0.7684,678
17,17,0.4028,566
17,20,0.1359,574
18,0,0.3427,1173
18,1,0.2537,339
18,2,0.0405,74
18,3,0.1343,134
18,5,0.2866,321
18,6,0.5683,630
18,8,0.0760,1132
18,9,0.0012,856
18,10,0.2249,738
18,11,0.4622,251
18,12,0.0769,195
18,13,0.0370,946
18,14,0.0348,604
18,15,0.7684,678
18,17,0.3975,566
18,20,0.1272,574
18,21,0.0025,789
19,0,0.3495,1173
19,1,0.2537,339
19,2,0.0405,74
19,3,0.1269,134
19,5,0.2991,321
19,6,0.5683,630
19,8,0.0813,1132
19,9,0.0012,856
19,10,0.2222,738
19,11,0.4502,251
19,12,0.0821,195
19,13,0.0370,946
19,14,0.0381,604
19,15,0.7670,678
19,17,0.3975,566
19,20,0.1202,574
19,21,0.0025,789
20,0,0.3512,1173
20,1,0.2537,339
20,2,0.0270,74
20,3,0.4094,513
20,5,0.2960,321
20,6,0.5571,630
20,8,0.0535,1793
20,9,0.0012,856
20,10,0.2209,738
20,12,0.0872,195
20,13,0.0370,946
20,14,0.0447,604
20,15,0.7655,678
20,17,0.4081,566
20,20,0.1098,574
21,0,0.3555,1173
21,1,0.2537,339
21,2,0.0405,74
21,3,0.4074,513
21,5,0.2928,321
21,6,0.5540,630
21,8,0.0541,1793
21,9,0.0012,856
21,10,0.2209,738
21,12,0.0923,195
21,13,0.0370,946
21,14,0.0480,604
21,15,0.7655,678
21,17,0.4134,566
21,20,0.0958,574
22,0,0.3572,1173
22,1,0.2419,339
22,2,0.0405,74
22,3,0.4987,385
22,5,0.3022,321
22,6,0.5571,630
22,8,0.0563,1793
22,9,0.0012,856
22,10,0.2222,738
22,12,0.1026,195
22,13,0.0328,946
22,14,0.0497,604
22,15,0.7625,678
22,17,0.4187,566
22,20,0.2037,702
23,0,0.3632,1173
23,1,0.2419,339
23,2,0.0541,74
23,3,0.4987,385
23,5,0.3022,321
23,6,0.5524,630
23,8,0.0569,1793
23,9,0.0012,856
23,10,0.2168,738
23,12,0.1026,195
23,13,0.0328,946
23,14,0.0513,604
23,15,0.7611,678
23,17,0.4223,566
23,20,0.2080,702
24,0,0.3666,1173
24,1,0.2419,339
24,2,0.0541,74
24,3,0.4961,385
24,5,0.2897,321
24,6,0.5476,630
24,8,0.1185,1004
24,9,0.0012,856
24,10,0.2154,738
24,12,0.1077,195
24,13,0.0349,946
24,14,0.0530,604
24,15,0.7611,678
24,17,0.4152,566
24,20,0.2293,702
24,21,0.0025,789
25,0,0.3683,1173
25,1,0.2419,339
25,2,0.0541,74
25,3,0.4987,385
25,5,0.2928,321
25,6,0.5444,630
25,8,0.1305,1004
25,9,0.0012,856
25,10,0.2141,738
25,12,0.1077,195
25,13,0.0359,946
25,14,0.0546,604
25,15,0.7611,678
25,17,0.4223,566
25,20,0.2464,702
25,21,0.0025,789
26,0,0.3683,1173
26,1,0.2507,339
26,2,0.0541,74
26,3,0.1642,134
26,5,0.2960,321
26,6,0.5444,630
26,8,0.1384,1004
26,9,0.0012,856
26,10,0.2100,738
26,12,0.1179,195
26,13,0.0370,946
26,14,0.0613,604
26,15,0.7625,678
26,17,0.4170,566
26,20,0.2507,702
26,21,0.0038,789
26,22,0.6574,251
27,0,0.3708,1173
27,1,0.2507,339
27,2,0.0676,74
27,3,0.1642,134
27,5,0.2928,321
27,6,0.5413,630
27,8,0.1514,1004
27,9,0.0012,856
27,10,0.2087,738
27,12,0.1179,195
27,13,0.0370,946
27,14,0.0646,604
27,15,0.7611,678
27,17,0.4187,566
27,20,0.2507,702
27,21,0.0038,789
27,22,0.6175,251
28,0,0.3683,1173
28,1,0.2389,339
28,2,0.0676,74
28,3,0.1716,134
28,5,0.3022,321
28,6,0.2477,109
28,8,0.0792,1793
28,9,0.0012,856
28,10,0.2073,738
28,12,0.1179,195
28,13,0.0391,946
28,14,0.0712,604
28,15,0.7611,678
28,17,0.4134,566
28,20,0.2635,702
28,22,0.5936,251
28,23,0.5950,521
29,0,0.3717,1173
29,1,0.2389,339
29,2,0.0676,74
29,3,0.1716,134
29,5,0.2960,321
29,6,0.2477,109
29,8,0.0781,1793
29,9,0.0012,856
29,10,0.2073,738
