round,cluster_id,accuracy,samples
0,0,0.2871,303
0,1,0.4159,339
0,2,0.1081,74
0,3,0.2031,128
0,4,0.0747,1004
0,5,0.1059,321
0,6,0.1708,521
0,7,0.3119,109
0,8,0.5020,251
0,9,0.0070,856
0,10,0.1829,738
0,11,0.1045,134
0,12,0.3128,195
0,13,0.0243,946
0,14,0.0894,604
0,15,0.7168,678
0,16,0.5218,870
0,17,0.2049,566
0,18,0.0177,789
0,19,0.1446,574
1,0,0.3135,303
1,1,0.4159,339
1,2,0.0541,74
1,3,0.3594,128
1,4,0.0727,1004
1,5,0.0592,321
1,6,0.2591,521
1,7,0.2844,109
1,8,0.4980,251
1,9,0.0035,856
1,10,0.2371,738
1,11,0.1045,134
1,12,0.2205,195
1,13,0.0190,946
1,14,0.0563,604
1,15,0.7640,678
1,16,0.4609,870
1,17,0.2208,566
1,18,0.0101,789
1,19,0.1446,574
2,0,0.4561,1173
2,1,0.3215,339
2,2,0.1216,74
2,3,0.0627,1132
2,5,0.1589,321
2,6,0.4429,630
2,8,0.1992,251
2,9,0.0023,856
2,10,0.2168,738
2,11,0.0672,134
2,12,0.1692,195
2,13,0.0455,946
2,14,0.0364,604
2,15,0.7699,678
2,17,0.1678,566
2,18,0.0013,789
2,19,0.0697,574
3,0,0.4297,1173
3,1,0.3186,339
3,2,0.0676,74
3,3,0.0654,1132
3,5,0.1526,321
3,6,0.4968,630
3,8,0.1673,251
3,9,0.0023,856
3,10,0.2453,738
3,11,0.0522,134
3,12,0.1487,195
3,13,0.0359,946
3,14,0.0066,604
3,15,0.7699,678
3,17,0.2085,566
3,18,0.0013,789
3,19,0.0679,574
4,0,0.4075,1173
4,1,0.3068,339
4,2,0.0405,74
4,3,0.0513,1793
4,5,0.1464,321
4,6,0.2936,109
4,8,0.2099,953
4,9,0.0023,856
4,10,0.2751,738
4,11,0.0821,134
4,12,0.1333,195
4,13,0.0254,946
4,14,0.0033,604
4,15,0.7699,678
4,17,0.2650,566
4,20,0.5605,521
5,0,0.3905,1173
5,1,0.3068,339
5,2,0.0405,74
5,3,0.0468,1793
5,5,0.1651,321
5,6,0.2569,109
5,8,0.1941,953
5,9,0.0023,856
5,10,0.2818,738
5,11,0.0746,134
5,12,0.1128,195
5,13,0.0243,946
5,14,0.0033,604
5,15,0.7699,678
5,17,0.2862,566
5,20,0.5931,521
6,0,0.3708,1173
6,1,0.2979,339
6,2,0.0270,74
6,3,0.0452,1793
6,5,0.1558,321
6,6,0.5667,630
6,8,0.2120,953
