round,cluster_id,accuracy,samples
0,0,0.1676,549
0,1,0.7437,476
0,2,0.0624,465
0,3,0.1888,789
0,4,0.0357,28
0,5,0.0273,220
0,6,0.2949,78
0,7,0.0224,268
0,8,0.0000,489
0,9,0.1645,693
0,10,0.3590,195
0,11,0.4241,474
0,12,0.2071,734
0,13,0.5109,184
0,14,0.4665,343
0,15,0.0000,36
0,16,0.1288,132
0,17,0.1034,29
0,18,0.0357,280
0,19,0.2716,394
0,20,0.3846,26
0,21,0.0850,200
0,22,0.6616,523
0,23,0.5238,63
0,24,0.2231,130
0,25,0.8861,483
0,26,0.0513,234
0,27,0.0000,11
0,28,0.1315,213
0,29,0.2875,160
0,30,0.2441,340
0,31,0.0273,659
0,32,0.0096,208
0,33,0.1111,27
0,34,0.3945,512
0,35,0.0893,112
0,36,0.0000,242
0,37,0.2338,77
0,38,0.0048,620
0,39,0.1441,111
0,40,0.8577,239
0,41,0.3967,184
0,42,0.0057,174
0,43,0.0211,379
0,44,0.0393,814
0,45,0.8667,120
0,46,0.1486,276
0,47,0.0051,785
0,48,0.1850,200
0,49,0.1316,38
1,0,0.2386,549
1,1,0.8424,476
1,2,0.1011,465
1,3,0.3422,789
1,4,0.0714,28
1,5,0.0364,220
1,6,0.4359,78
1,7,0.0336,268
1,8,0.0041,489
1,9,0.5238,693
1,10,0.5231,195
1,11,0.5127,474
1,12,0.7725,734
1,13,0.7554,184
1,14,0.5277,343
1,15,0.1111,36
1,16,0.3636,132
1,17,0.1724,29
1,18,0.0321,280
1,19,0.4061,394
1,20,0.4615,26
1,21,0.1000,200
1,22,0.9254,523
1,23,0.5556,63
1,24,0.7385,130
1,25,0.9648,483
1,26,0.2949,234
1,27,0.0909,11
1,28,0.2770,213
1,29,0.4250,160
1,30,0.7559,340
1,31,0.0577,659
1,32,0.0288,208
1,33,0.1111,27
1,34,0.4590,512
1,35,0.1339,112
1,36,0.0909,242
1,37,0.3377,77
1,38,0.0145,620
1,39,0.1622,111
1,40,0.9582,239
1,41,0.6087,184
1,42,0.1667,174
1,43,0.2111,379
1,44,0.3108,814
1,45,0.9333,120
1,46,0.1812,276
1,47,0.0471,785
1,48,0.5500,200
1,49,0.6316,38
2,0,0.8040,893
2,1,0.8445,476
2,2,0.3534,549
2,3,0.4563,789
2,4,0.5385,78
2,5,0.1677,465
2,6,0.1429,28
2,7,0.0318,220
2,8,0.6205,195
2,9,0.5025,394
2,10,0.5385,26
2,11,0.9582,239
2,12,0.0746,268
2,13,0.5918,343
2,14,0.8967,184
2,15,0.2593,27
2,16,0.6818,132
2,17,0.4132,242
2,18,0.6350,474
2,19,0.1107,280
2,20,0.2414,29
2,21,0.0573,489
2,22,0.6671,814
2,23,0.4770,174
2,24,0.0577,208
2,25,0.6389,36
2,26,0.2800,200
2,27,0.7273,11
2,28,0.1168,659
2,29,0.4829,234
2,30,0.3615,213
2,31,0.5078,512
2,32,0.9979,483
2,33,0.6190,63
2,34,0.4437,160
2,35,0.9591,734
2,36,0.2391,276
2,37,0.3636,77
2,38,0.2072,111
2,39,0.8421,38
2,40,0.0290,620
2,41,0.7174,184
2,42,0.5989,379
2,43,0.9333,120
2,44,0.2637,785
2,45,0.1518,112
2,46,0.9809,523
2,47,0.9471,340
2,48,0.9462,130
3,0,0.9317,893
3,1,0.8445,476
3,2,0.4590,549
3,3,0.5881,789
3,4,0.5769,78
3,5,0.2108,465
3,6,0.2500,28
3,7,0.0500,220
3,8,0.6513,195
3,9,0.5558,394
3,10,0.6154,26
3,11,0.9582,239
3,12,0.1045,268
3,13,0.6531,343
3,14,0.9293,184
3,15,0.4815,27
3,16,0.7500,132
3,17,0.6157,242
3,18,0.7110,474
3,19,0.3143,280
3,20,0.2759,29
3,21,0.2127,489
3,22,0.8845,814
3,23,0.6782,174
3,24,0.0913,208
3,25,0.7222,36
3,26,0.4350,200
3,27,0.9091,11
3,28,0.1851,659
3,29,0.5684,234
3,30,0.3991,213
3,31,0.5547,512
3,32,0.9979,483
3,33,0.6190,63
3,34,0.4437,160
3,35,0.9809,734
3,36,0.2790,276
3,37,0.3636,77
3,38,0.3063,111
3,39,0.8684,38
3,40,0.0613,620
3,41,0.7935,184
3,42,0.7493,379
3,43,0.9417,120
3,44,0.5847,785
3,45,0.2411,112
3,46,0.9943,523
3,47,0.9912,340
3,48,0.9692,130
4,0,0.7812,1065
4,1,0.9957,470
4,2,0.9788,707
4,3,0.2688,465
4,4,0.4882,549
4,5,0.8825,715
4,6,0.9639,693
4,7,0.6071,28
4,8,0.6066,394
4,9,0.5583,489
4,10,0.6134,789
4,11,0.6538,78
4,12,0.6923,195
4,13,0.9091,11
4,14,0.1500,220
4,15,0.4600,200
4,16,0.1306,268
4,17,0.7500,36
4,18,0.1387,620
4,19,0.7727,132
4,20,0.5856,111
4,21,0.8713,474
4,22,0.6667,27
4,23,0.4286,77
4,24,0.7308,26
4,25,1.0000,483
4,26,0.6465,512
4,27,0.3839,112
4,28,0.4625,160
4,29,0.6032,63
4,30,0.7055,343
4,31,0.3944,213
4,32,0.8206,379
4,33,0.2759,29
4,34,0.9823,734
4,35,0.6068,234
4,36,0.4249,659
4,37,0.2452,208
4,38,0.7644,174
4,39,0.8684,38
4,40,0.6818,242
4,41,0.3913,276
4,42,0.9750,200
4,43,0.8043,184
4,44,0.9681,814
4,45,0.9417,120
5,0,0.8347,1065
5,1,0.9957,470
5,2,0.9788,707
5,3,0.3097,465
5,4,0.5993,549
5,5,0.8825,715
5,6,0.9740,693
5,7,0.6071,28
5,8,0.6269,394
5,9,0.6278,489
5,10,0.7009,789
5,11,0.6667,78
5,12,0.7026,195
5,13,0.9091,11
5,14,0.2273,220
5,15,0.5000,200
5,16,0.2164,268
5,17,0.7500,36
5,18,0.2161,620
5,19,0.7803,132
5,20,0.6036,111
5,21,0.8797,474
5,22,0.6667,27
5,23,0.4805,77
5,24,0.7308,26
5,25,1.0000,483
5,26,0.6699,512
5,27,0.4554,112
5,28,0.4875,160
5,29,0.6032,63
5,30,0.7143,343
5,31,0.4272,213
5,32,0.8311,379
5,33,0.2759,29
5,34,0.9823,734
5,35,0.6239,234
5,36,0.5630,659
5,37,0.3606,208
5,38,0.8161,174
5,39,0.8684,38
